ACCOUNT_ID,COMPANY_TYPE,TERRITORY,BUSINESS_REGION,FIRST_PURCHASE_MONTH
1233z00002nGPfjAAH,MSP,United States,US,2/1/2021
1233z00002tEVhlAAH,MSP,United States,US,9/1/2021
1233z00002pwLdAAAV,MSP,United States,US,5/1/2021
1233z00002nrPEPAA3,IT Consultant,United States,US,2/1/2021
1233z00002qSJOfAAP,IT Consultant,United States,US,6/1/2021
1233z00002SjO0pAAG,MSP,United States,US,8/1/2019
1233z00002iWVTVAA5,IT Department,United States,US,7/1/2020
1233z00002hJq7uAAD,IT Department,United States,US,6/1/2020
1233z00002hLJckAAH,IT Department,United States,US,6/1/2020
1233z00002nIdruAAD,IT Department,United States,US,4/1/2021
1233z00002XgTa9AAG,MSP,United States,US,9/1/2019
1233z00002eCqPpAAL,,United States,US,12/1/2019
123D00000231gtBIAR,MSP,United States,US,2/1/2016
1233z00002OskPzAAK,MSP,United States,US,11/1/2018
1233z00002liULlAAN,IT Department,United States,US,11/1/2020
1233z00002NuoSiAAK,IT Department,United States,US,10/1/2018
1233z00002SgsmPAAS,IT Department,United States,US,3/1/2019
1233z00002hJLPkAAP,IT Department,United States,US,5/1/2020
1233z00002fKP7XAAX,MSP,United States,US,3/1/2020
1233z00002NJNRJAA6,MSP,United States,US,8/1/2018
1233z00002LI1HRAA2,MSP,United States,US,1/1/2018
1233z00002WI1tCAAU,IT Department,United States,US,7/1/2019
1233z00002OukxAAAS,MSP,United States,US,12/1/2018
1233z00002kefxrAAB,MSP,United States,US,2/1/2021
1233z00002sYX8PAAX,IT Department,United States,US,8/1/2021
1233z00002jVADXAA5,MSP,United States,US,8/1/2020
123D000002GrCN5IAO,MSP,United States,US,7/1/2017
1233z00002hlWa6AAF,IT Department,United States,US,5/1/2020
1233z00002djObhAAF,,United States,US,12/1/2019
1233z00002Zf3GuAAK,,United States,US,2/1/2020
1233z00002KrDvmAAG,MSP,United States,US,2/1/2018
1233z00002liA2KAAV,MSP,United States,US,12/1/2020
1233z00002KwwrQAAS,IT Department,United States,US,12/1/2017
1233z00002nt7tqAAB,IT Department,United States,US,3/1/2021
1233z00002hL9E4AAL,IT Consultant,United States,US,6/1/2020
123D000001scpmcIAB,MSP,United States,US,3/1/2015
1233z00002Ku77cAAC,MSP,United States,US,12/1/2017
1233z00002OdBSAAA4,IT Department,United States,US,3/1/2019
1233z00002LFvmMAAU,MSP,United States,US,1/1/2018
1233z00002M32F1AAK,MSP,United States,US,5/1/2018
1233z00002s0Il6AAF,IT Department,United States,US,6/1/2021
1233z00002g7JFiAAN,MSP,United States,US,5/1/2020
1233z00002YaxCYAAA,MSP,United States,US,10/1/2019
1233z00002KtfJ6AAK,MSP,United States,US,10/1/2017
1233z00002Osv2BAAS,MSP,United States,US,12/1/2018
1233z00002hIGT2AAP,MSP,United States,US,6/1/2020
1233z00002MuIysAAG,MSP,United States,US,7/1/2018
1233z00002hokMpAAJ,IT Department,United States,US,7/1/2020
1233z00002PaucSAAS,MSP,United States,US,12/1/2018
1233z00002Ov92tAAC,MSP,United States,US,12/1/2018
1233z00002OuEZlAAO,MSP,United States,US,11/1/2018
123D00000257d8oIAB,MSP,United States,US,5/1/2016
123D0000029FYhJIAX,MSP,United States,US,9/1/2016
1233z00002k7I69AAF,MSP,United States,US,12/1/2020
1233z00002KueUdAAK,MSP,United States,US,12/1/2017
1233z00002XgbatAAC,MSP,United States,US,9/1/2019
1233z00002rF6RUAA1,IT Department,United States,US,6/1/2021
1233z00002OFo2xAAE,IT Consultant,United States,US,8/1/2019
1233z00002SfntTAAS,IT Department,United States,US,3/1/2019
123D0000028uphiIAB,MSP,United States,US,8/1/2016
1233z00002OGC1WAAY,MSP,United States,US,10/1/2018
1233z00002hKI0WAAX,IT Department,United States,US,5/1/2020
1233z00002RLrtvAAE,IT Consultant,United States,US,2/1/2019
1233z00002KsnnzAAC,MSP,United States,US,10/1/2018
123D000001yiOp3IAF,MSP,United States,US,5/1/2016
123D0000026tQzWIAV,MSP,United States,US,7/1/2016
1233z00002gdUbuAAF,IT Consultant,United States,US,4/1/2020
1233z00002k63tVAAR,IT Consultant,United States,US,9/1/2020
1233z00002MXFHsAAQ,MSP,United States,US,6/1/2018
123D0000025hjpzIAB,MSP,United States,US,6/1/2016
123D0000020ZcvDIAT,MSP,United States,US,1/1/2016
1233z00002sXXmtAAH,IT Department,United States,US,8/1/2021
123D000002Gq6xrIAC,MSP,United States,US,6/1/2017
1233z00002hJbsxAAD,IT Department,United States,US,6/1/2020
1233z00002fL1ORAA1,IT Department,United States,US,2/1/2020
1233z00002Tq8BSAAA,IT Department,United States,US,5/1/2019
123D000002E3xCdIAK,,United States,US,10/1/2020
1233z00002MXVq8AAI,,United States,US,9/1/2021
1233z00002oS9qFAAT,MSP,United States,US,3/1/2021
1233z00002epzrGAAR,MSP,United States,US,2/1/2020
123D0000026tai2IAB,MSP,United States,US,6/1/2016
1233z00002Sga8BAAS,IT Department,United States,US,3/1/2019
1233z00002ZI6ByAAM,IT Department,United States,US,11/1/2019
123D000001yjCReIAN,MSP,United States,US,10/1/2015
1233z00002g53A5AAJ,,United States,US,3/1/2020
1233z00002NGrLvAAM,,United States,US,6/1/2020
123D000002EsAcbIAG,MSP,United States,US,4/1/2017
1233z00002VB1H0AAM,IT Department,United States,US,6/1/2019
1233z00002nH3eDAAT,IT Department,United States,US,2/1/2021
123D000002G3hJFIAA,IT Department,United States,US,6/1/2017
1233z00002WlgBzAAK,IT Consultant,United States,US,8/1/2019
1233z00002ZhDfRAAW,MSP,United States,US,11/1/2019
1233z00002ZfW6OAAW,,United States,US,7/1/2021
1233z00002qU8CfAAL,IT Department,United States,US,6/1/2021
1233z00002WIp9yAAE,,United States,US,6/1/2020
123D000001yilwkIAB,MSP,United States,US,11/1/2015
123D0000025grdAIAR,MSP,United States,US,6/1/2016
1233z00002g5WqTAAV,IT Department,United States,US,3/1/2020
1233z00002XhamCAAS,MSP,United States,US,9/1/2019
1233z00002dk3BKAAZ,MSP,United States,US,11/1/2019
1233z00002NHs6DAAU,MSP,United States,US,3/1/2019
1233z00002ObwVuAAK,MSP,United States,US,10/1/2018
1233z00002sY7YzAAL,IT Department,United States,US,8/1/2021
1233z00002g5xA8AAJ,IT Department,United States,US,3/1/2020
1233z00002hnLSwAAN,IT Department,United States,US,5/1/2020
123D000001s1VmcIAF,MSP,United States,US,2/1/2015
123D0000020WXNbIAP,MSP,United States,US,3/1/2016
1233z00002qU44fAAD,IT Department,United States,US,6/1/2021
1233z00002g6KJmAAN,IT Department,United States,US,3/1/2020
1233z00002pu03iAAB,MSP,United States,US,5/1/2021
1233z00002rHlfWAAT,MSP,United States,US,9/1/2021
1233z00002rAuIGAA1,MSP,United States,US,6/1/2021
1233z00002sZ6MwAAL,MSP,United States,US,8/1/2021
1233z00002qUG4HAAX,MSP,United States,US,6/1/2021
1233z00002pvma1AAB,IT Consultant,United States,US,6/1/2021
1233z00002s0DeSAAV,MSP,United States,US,7/1/2021
1233z00002ljE5ZAAV,IT Consultant,United States,US,11/1/2020
1233z00002tFD0fAAH,MSP,United States,US,8/1/2021
1233z00002rB12mAAD,MSP,United States,US,6/1/2021
1233z00002sZmRdAAL,MSP,United States,US,8/1/2021
1233z00002rzVlyAAF,MSP,United States,US,6/1/2021
1233z00002pOoC6AAL,Other,United States,US,5/1/2021
1233z00002hnxRCAAZ,IT Department,United States,US,6/1/2020
1233z00002j95ZRAAZ,Other,United States,US,7/1/2020
1233z00002fMVLJAA5,MSP,United States,US,2/1/2020
1233z00002jV1YtAAL,MSP,United States,US,9/1/2020
1233z00002qQiAfAAL,MSP,United States,US,6/1/2021
1233z00002pO9LFAA1,MSP,United States,US,5/1/2021
1233z00002rGi5HAAT,MSP,United States,US,7/1/2021
1233z00002rGwv6AAD,Other,United States,US,6/1/2021
1233z00002tEKGUAA5,IT Consultant,United States,US,9/1/2021
1233z00002lGnIzAAL,MSP,United States,US,11/1/2020
1233z00002tmBVwAAN,IT Department,United States,US,9/1/2021
1233z00002li6VGAAZ,MSP,United States,US,8/1/2021
1233z00002nIwVZAA1,MSP,United States,US,2/1/2021
1233z00002qRO1hAAH,MSP,United States,US,6/1/2021
1233z00002qU5N0AAL,MSP,United States,US,5/1/2021
1233z00002sZKRwAAP,IT Consultant,United States,US,8/1/2021
1233z00002sZHqKAAX,MSP,United States,US,7/1/2021
1233z00002lids7AAB,MSP,United States,US,12/1/2020
1233z00002oS8J0AAL,MSP,United States,US,4/1/2021
1233z00002tCtnVAAT,MSP,United States,US,8/1/2021
1233z00002rEuGnAAL,MSP,United States,US,6/1/2021
1233z00002rIktYAAT,MSP,United States,US,7/1/2021
1233z00002qTRuQAAX,MSP,United States,US,7/1/2021
1233z00002sZHxLAAX,MSP,United States,US,8/1/2021
1233z00002s1VH2AAN,MSP,United States,US,8/1/2021
1233z00002qQw14AAD,MSP,United States,US,5/1/2021
1233z00002rIZnPAAX,MSP,United States,US,7/1/2021
1233z00002ZgGUTAA4,,United States,US,12/1/2019
1233z00002j7wQyAAJ,IT Department,United States,US,7/1/2020
123D00000234KgmIAF,IT Department,United States,US,3/1/2016
1233z00002ZgQm7AAG,,United States,US,12/1/2019
1233z00002SgZaSAAW,MSP,United States,US,2/1/2019
1233z00002WkU3WAAW,MSP,United States,US,9/1/2019
1233z00002nH6P5AAL,IT Department,United States,US,2/1/2021
123D0000020YWAWIA5,IT Department,United States,US,1/1/2016
1233z00002M60maAAC,MSP,United States,US,4/1/2018
123D0000024OKkgIAH,MSP,United States,US,6/1/2016
1233z00002U8yqJAAS,MSP,United States,US,6/1/2019
1233z00002j88j6AAB,MSP,United States,US,7/1/2020
1233z00002nHTMPAA5,IT Department,United States,US,5/1/2021
1233z00002Ocy55AAC,MSP,United States,US,11/1/2018
1233z00002WGLszAAI,IT Consultant,United States,US,8/1/2019
1233z00002gel4lAAB,IT Department,United States,US,5/1/2020
1233z00002j960NAAR,IT Department,United States,US,8/1/2020
1233z00002jBMz0AAH,MSP,United States,US,7/1/2020
1233z00002pvHscAAF,IT Consultant,United States,US,5/1/2021
1233z00002k6w8tAAB,MSP,United States,US,9/1/2020
1233z00002ZI7OeAAM,MSP,United States,US,10/1/2019
1233z00002LEKgWAAY,IT Department,United States,US,12/1/2017
1233z00002eEzEzAAL,,United States,US,1/1/2020
123D0000026CknCIAT,MSP,United States,US,5/1/2016
1233z00002LfmtlAAC,MSP,United States,US,2/1/2018
1233z00002pMheRAAT,MSP,United States,US,4/1/2021
1233z00002gdYSFAA3,MSP,United States,US,3/1/2020
1233z00002mKGoLAAX,IT Consultant,United States,US,1/1/2021
1233z00002NFzNVAA2,MSP,United States,US,7/1/2018
123D000002ISKEAIA6,MSP,United States,US,8/1/2017
1233z00002hIPawAAH,MSP,United States,US,5/1/2020
1233z00002YcReIAAW,MSP,United States,US,10/1/2019
1233z00002ODLDzAAQ,MSP,United States,US,10/1/2018
1233z00002dkAT1AAN,IT Department,United States,US,12/1/2019
1233z00002djPa7AAF,,United States,US,12/1/2019
1233z00002TT3rrAAE,IT Consultant,United States,US,5/1/2019
1233z00002TQk1SAAU,MSP,United States,US,5/1/2019
1233z00002WlHFxAAO,,United States,US,3/1/2020
1233z00002fLfeXAAT,IT Department,United States,US,5/1/2020
1233z00002djQ1CAAV,IT Department,United States,US,11/1/2019
123D000002EsXmZIAW,MSP,United States,US,3/1/2017
1233z00002gfAuuAAF,IT Department,United States,US,4/1/2020
1233z00002LGeuaAAE,IT Department,United States,US,12/1/2017
1233z00002RjpOKAAA,MSP,United States,US,2/1/2019
1233z00002fMGrXAAX,MSP,United States,US,3/1/2020
1233z00002nFp9BAAT,MSP,United States,US,2/1/2021
1233z00002TQdWNAA2,MSP,United States,US,4/1/2019
1233z00002tEhzIAAT,IT Department,United States,US,9/1/2021
123D000001rYmwlIAD,MSP,United States,US,4/1/2015
123D000002BC9qiIAE,MSP,United States,US,12/1/2016
1233z00002Trv2WAAS,IT Consultant,United States,US,5/1/2019
1233z00002hJ1NJAA1,IT Consultant,United States,US,6/1/2020
1233z00002MLdxlAAE,MSP,United States,US,6/1/2018
1233z00002OwmV5AAK,MSP,United States,US,12/1/2018
1233z00002k5bJ5AAJ,MSP,United States,US,9/1/2020
1233z00002WkJAMAA4,MSP,United States,US,8/1/2019
1233z00002nFKLRAA5,,United States,US,1/1/2021
1233z00002mM8d3AAD,IT Consultant,United States,US,1/1/2021
1233z00002ZelAlAAK,IT Department,United States,US,11/1/2019
1233z00002VEMDVAA6,,United States,US,7/1/2019
123D000002GqcS7IAK,MSP,United States,US,9/1/2017
1233z00002mIrSaAAL,IT Department,United States,US,1/1/2021
123D000002ISjqjIAE,MSP,United States,US,8/1/2017
1233z00002hlRkSAAV,IT Consultant,United States,US,6/1/2020
1233z00002hlWkzAAF,IT Department,United States,US,6/1/2020
1233z00002hlxr7AAB,MSP,United States,US,8/1/2020
1233z00002ZeZvOAAW,,United States,US,1/1/2020
1233z00002ZeAq9AAG,MSP,United States,US,11/1/2019
1233z00002nHL95AAH,MSP,United States,US,2/1/2021
1233z00002hlkysAAB,IT Department,United States,US,7/1/2020
1233z00002MrHtlAAG,MSP,United States,US,7/1/2018
123D000001tnEbqIAF,MSP,United States,US,4/1/2015
1233z00002lGV4ZAAX,IT Consultant,United States,US,11/1/2020
1233z00002LIDpKAAY,MSP,United States,US,5/1/2018
1233z00002k4fXRAAZ,IT Department,United States,US,9/1/2020
1233z00002NFwsuAAE,MSP,United States,US,8/1/2018
1233z00002SOARQAA6,IT Consultant,United States,US,3/1/2019
1233z00002KvOxjAAG,MSP,United States,US,11/1/2017
123D000002BoIvJIAW,MSP,United States,US,1/1/2017
1233z00002j8gCqAAJ,IT Department,United States,US,7/1/2020
1233z00002nujU2AAJ,MSP,United States,US,4/1/2021
1233z00002Pamv1AAC,MSP,United States,US,12/1/2018
1233z00002Q90EoAAK,MSP,United States,US,1/1/2019
123D000002An7f0IAC,MSP,United States,US,12/1/2016
1233z00002kfTWoAAN,MSP,United States,US,10/1/2020
1233z00002j8Bp7AAF,MSP,United States,US,7/1/2020
123D000001rZX9oIAH,MSP,United States,US,1/1/2015
123D000002G4qJDIAA,IT Department,United States,US,6/1/2017
1233z00002Ks34XAAS,MSP,United States,US,7/1/2019
1233z00002lFQtBAAX,MSP,United States,US,10/1/2020
1233z00002lgxGlAAJ,MSP,United States,US,11/1/2020
1233z00002hLEn8AAH,IT Department,United States,US,5/1/2020
123D000001seUZ2IAN,,United States,US,1/1/2021
1233z00002lhofyAAB,IT Department,United States,US,12/1/2020
1233z00002MMS6yAAI,MSP,United States,US,6/1/2018
1233z00002ZhnwCAAS,,United States,US,12/1/2019
1233z00002mIeK5AAL,MSP,United States,US,12/1/2020
123D0000028DkYlIAL,MSP,United States,US,10/1/2016
123D0000021UUHjIAP,MSP,United States,US,2/1/2016
1233z00002lhF0YAAV,IT Department,United States,US,11/1/2020
1233z00002puAkrAAF,Other,United States,US,5/1/2021
123D0000029eok5IAB,MSP,United States,US,9/1/2016
1233z00002QcbPZAAA,IT Department,United States,US,1/1/2019
1233z00002lj8ElAAJ,IT Department,United States,US,12/1/2020
1233z00002nujw2AAB,IT Department,United States,US,2/1/2021
123D000002ITNmxIAI,IT Department,United States,US,8/1/2017
1233z00002OuYBdAAO,MSP,United States,US,12/1/2018
1233z00002fNCf7AAH,IT Department,United States,US,2/1/2020
123D000002AG1IiIAM,MSP,United States,US,5/1/2019
1233z00002lidNqAAJ,IT Consultant,United States,US,12/1/2020
123D000002BmwJPIAA,MSP,United States,US,1/1/2017
1233z00002SMIBIAA6,IT Consultant,United States,US,2/1/2019
123D00000233ahaIAB,MSP,United States,US,4/1/2016
1233z00002MJnkNAAU,IT Department,United States,US,8/1/2018
1233z00002g7WVjAAN,IT Department,United States,US,3/1/2020
1233z00002hLabmAAD,IT Consultant,United States,US,6/1/2020
1233z00002RKCPPAA6,,United States,US,6/1/2021
123D000001zbVfJIAV,MSP,United States,US,3/1/2016
1233z00002TQAKqAAQ,MSP,United States,US,4/1/2019
1233z00002LHVIKAA6,MSP,United States,US,1/1/2018
1233z00002k5F0VAAV,MSP,United States,US,9/1/2020
1233z00002WHL8FAAY,IT Department,United States,US,7/1/2019
1233z00002hJE1dAAH,IT Consultant,United States,US,5/1/2020
1233z00002g811vAAB,MSP,United States,US,3/1/2020
1233z00002gcbC2AAJ,IT Department,United States,US,4/1/2020
1233z00002VF1LwAAM,MSP,United States,US,8/1/2020
123D000001zZflpIAD,MSP,United States,US,11/1/2015
123D000001qbixNIAR,MSP,United States,US,12/1/2014
1233z00002PYivkAAE,IT Department,United States,US,12/1/2018
1233z00002lEOgmAAH,IT Consultant,United States,US,10/1/2020
1233z00002diFxtAAF,MSP,United States,US,11/1/2019
1233z00002TqlaMAAS,IT Department,United States,US,5/1/2019
1233z00002fKoOrAAL,MSP,United States,US,2/1/2020
1233z00002U7vcUAAS,IT Consultant,United States,US,6/1/2019
123D0000020ZUnzIAH,MSP,United States,US,1/1/2016
1233z00002MtuXDAAA,MSP,United States,US,7/1/2018
123D000001voSYIIA3,,United States,US,11/1/2020
1233z00002ZF84jAAE,,United States,US,11/1/2019
1233z00002hodFAAAZ,MSP,United States,US,6/1/2020
1233z00002RkxE3AAK,IT Consultant,United States,US,2/1/2019
1233z00002emlCvAAJ,IT Consultant,United States,US,1/1/2020
1233z00002ZGEB6AAQ,,United States,US,12/1/2019
123D000002E4MhbIAG,MSP,United States,US,3/1/2017
1233z00002lFXLOAA5,MSP,United States,US,11/1/2020
1233z00002eEPAaAAP,,United States,US,12/1/2019
1233z00002Nj4iqAAC,IT Department,United States,US,9/1/2018
1233z00002hnSO4AAN,MSP,United States,US,6/1/2020
1233z00002mMUlIAAX,,United States,US,1/1/2021
1233z00002tD4DZAA1,IT Department,United States,US,9/1/2021
123D0000027ckcUIAR,MSP,United States,US,8/1/2016
1233z00002mJ6TvAAL,,United States,US,5/1/2021
1233z00002mJpUDAA1,IT Consultant,United States,US,12/1/2020
1233z00002MuRRtAAO,,United States,US,2/1/2020
1233z00002lFf0VAAT,IT Consultant,United States,US,10/1/2020
123D000002Gsk5kIAC,MSP,United States,US,7/1/2017
1233z00002Wmxf9AAC,,United States,US,8/1/2020
1233z00002jTvF0AAL,MSP,United States,US,8/1/2020
1233z00002ZGxj6AAE,MSP,United States,US,11/1/2019
1233z00002UEA75AAI,MSP,United States,US,6/1/2019
1233z00002fLyeTAAT,IT Department,United States,US,1/1/2020
1233z00002ZHu6GAAU,MSP,United States,US,10/1/2019
1233z00002fL0loAAD,MSP,United States,US,3/1/2020
1233z00002Oe899AAC,MSP,United States,US,11/1/2018
123D000002AnmBwIAK,MSP,United States,US,12/1/2016
123D000002BmMcjIAG,MSP,United States,US,1/1/2017
1233z00002k4xpIAAR,MSP,United States,US,9/1/2020
1233z00002gc8OKAAZ,IT Consultant,United States,US,4/1/2020
123D000001vNzqbIAD,MSP,United States,US,11/1/2015
1233z00002jAtmPAAT,IT Department,United States,US,7/1/2020
1233z00002eEJwPAAX,,United States,US,12/1/2019
1233z00002dkKGXAA3,MSP,United States,US,12/1/2019
1233z00002hIECYAA5,MSP,United States,US,5/1/2020
1233z00002jUnOdAAL,IT Department,United States,US,8/1/2020
1233z00002XjeiFAAS,,United States,US,4/1/2021
123D000002DIX8OIAY,IT Department,United States,US,3/1/2017
1233z00002kdCW2AAN,MSP,United States,US,10/1/2020
1233z00002YZx9YAAU,MSP,United States,US,9/1/2019
1233z00002jA6zzAAD,IT Consultant,United States,US,8/1/2020
1233z00002QSqozAAE,MSP,United States,US,2/1/2019
1233z00002Si31FAAS,MSP,United States,US,3/1/2019
1233z00002jTXzeAAH,IT Department,United States,US,7/1/2020
1233z00002k6mq0AAB,MSP,United States,US,10/1/2020
1233z00002SgzVPAAA,IT Consultant,United States,US,4/1/2019
1233z00002MZ2ksAAE,MSP,United States,US,7/1/2018
1233z00002mKupcAAD,Other,United States,US,1/1/2021
1233z00002oPf0AAAT,IT Consultant,United States,US,6/1/2021
1233z00002WmvgoAAC,IT Consultant,United States,US,9/1/2019
1233z00002TqZijAAG,MSP,United States,US,5/1/2019
123D0000021TDoJIAX,IT Department,United States,US,8/1/2016
123D000002Gqq2eIAC,MSP,United States,US,5/1/2017
1233z00002hmkllAAB,MSP,United States,US,6/1/2020
1233z00002lG1I7AAL,MSP,United States,US,1/1/2021
1233z00002ge4WWAAZ,MSP,United States,US,5/1/2020
1233z00002Ot9lPAAS,IT Department,United States,US,12/1/2018
1233z00002KwhUdAAK,IT Consultant,United States,US,6/1/2019
1233z00002RKYgxAAI,MSP,United States,US,1/1/2019
1233z00002OEMTFAA6,MSP,United States,US,11/1/2018
1233z00002qSa78AAD,IT Consultant,United States,US,6/1/2021
1233z00002s2HRLAA3,MSP,United States,US,8/1/2021
1233z00002nrWP5AAN,IT Consultant,United States,US,1/1/2021
1233z00002pNEfgAAH,IT Consultant,United States,US,4/1/2021
1233z00002sWsPlAAL,IT Consultant,United States,US,7/1/2021
1233z00002qTQ6zAAH,MSP,United States,US,6/1/2021
1233z00002sYdjgAAD,MSP,United States,US,8/1/2021
1233z00002liLmHAAV,Other,United States,US,11/1/2020
1233z00002qQb8TAAT,MSP,United States,US,6/1/2021
1233z00002tDHmXAAX,MSP,United States,US,8/1/2021
1233z00002nISNkAAP,Other,United States,US,1/1/2021
1233z00002tGaxDAAT,MSP,United States,US,8/1/2021
1233z00002qRlXLAA1,MSP,United States,US,6/1/2021
1233z00002saLKzAAN,IT Consultant,United States,US,8/1/2021
1233z00002nrMutAAF,IT Consultant,United States,US,2/1/2021
1233z00002sX2VDAA1,MSP,United States,US,7/1/2021
1233z00002puWAnAAN,Other,United States,US,5/1/2021
1233z00002rHDs1AAH,MSP,United States,US,6/1/2021
1233z00002s2WXRAA3,IT Department,United States,US,8/1/2021
123D000002FYJlZIAY,MSP,United States,US,4/1/2017
123D000002EsOWyIAO,MSP,United States,US,3/1/2017
1233z00002gcb9NAAR,MSP,United States,US,4/1/2020
1233z00002k45SqAAJ,MSP,United States,US,8/1/2020
1233z00002MZm9xAAE,MSP,United States,US,7/1/2018
1233z00002Sh3ErAAK,IT Consultant,United States,US,4/1/2019
1233z00002MK397AAE,MSP,United States,US,6/1/2018
1233z00002hJ0cVAAT,MSP,United States,US,5/1/2020
1233z00002ep8RXAAZ,IT Department,United States,US,1/1/2020
1233z00002qRlLhAAL,IT Department,United States,US,6/1/2021
1233z00002YbZ3BAAW,IT Consultant,United States,US,10/1/2019
123D000001x4r7EIAR,MSP,United States,US,8/1/2015
1233z00002QSJTRAA6,IT Department,United States,US,1/1/2019
1233z00002LgYdeAAG,MSP,United States,US,11/1/2019
1233z00002kdan2AAB,MSP,United States,US,10/1/2020
1233z00002LHg1NAAU,MSP,United States,US,3/1/2018
1233z00002MMaznAAE,MSP,United States,US,6/1/2018
1233z00002Mt5sVAAS,MSP,United States,US,8/1/2018
1233z00002iXKs3AAH,IT Consultant,United States,US,7/1/2020
123D000001tnSoSIAV,MSP,United States,US,4/1/2015
1233z00002SM0iSAAU,IT Consultant,United States,US,4/1/2019
1233z00002TRITDAA6,MSP,United States,US,4/1/2019
1233z00002hnUnqAAF,IT Department,United States,US,6/1/2020
1233z00002SMT0bAAI,MSP,United States,US,3/1/2019
1233z00002oP4YfAAL,IT Department,United States,US,3/1/2021
1233z00002WG81SAAU,MSP,United States,US,2/1/2020
1233z00002nt1STAAZ,MSP,United States,US,3/1/2021
1233z00002k79Z9AAJ,MSP,United States,US,9/1/2020
1233z00002mKf3PAAT,IT Department,United States,US,12/1/2020
1233z00002XgRRvAAO,IT Department,United States,US,9/1/2019
1233z00002M2rehAAC,,United States,US,12/1/2019
1233z00002tF98XAAT,IT Consultant,United States,US,8/1/2021
1233z00002djQHPAA3,,United States,US,12/1/2019
1233z00002ntCjOAAV,Other,United States,US,2/1/2021
1233z00002rzMslAAF,IT Department,United States,US,7/1/2021
1233z00002pLTaKAAX,MSP,United States,US,4/1/2021
1233z00002ZGA1tAAI,MSP,United States,US,11/1/2019
1233z00002eF1waAAD,,United States,US,1/1/2020
1233z00002QjrdqAAC,IT Consultant,United States,US,1/1/2019
123D000002G4geZIAS,MSP,United States,US,9/1/2017
1233z00002k7qIOAAZ,MSP,United States,US,10/1/2020
1233z00002VEAMoAAQ,IT Consultant,United States,US,7/1/2019
1233z00002ntkEOAAZ,IT Department,United States,US,3/1/2021
1233z00002qRkuYAAT,IT Department,United States,US,6/1/2021
1233z00002Pat7xAAC,MSP,United States,US,1/1/2019
1233z00002VB0nWAAU,MSP,United States,US,6/1/2019
1233z00002jV1foAAD,IT Department,United States,US,9/1/2020
1233z00002U8MGlAAO,MSP,United States,US,6/1/2019
1233z00002eEObQAAX,IT Department,United States,US,1/1/2020
1233z00002hM5hAAAT,Other,United States,US,7/1/2020
1233z00002ZH7r3AAE,IT Department,United States,US,11/1/2019
123D00000231YKjIAN,MSP,United States,US,3/1/2016
1233z00002hnLy4AAF,IT Department,United States,US,4/1/2021
1233z00002tCsRtAAL,IT Department,United States,US,9/1/2021
123D0000021NTWMIA5,MSP,United States,US,3/1/2016
1233z00002k4N6TAAV,IT Consultant,United States,US,9/1/2020
1233z00002oOngGAAT,IT Consultant,United States,US,2/1/2021
1233z00002k6hprAAB,IT Department,United States,US,8/1/2020
123D000001vp1XAIAZ,MSP,United States,US,9/1/2015
1233z00002hLTXZAA5,MSP,United States,US,5/1/2020
1233z00002TSmBbAAM,IT Department,United States,US,6/1/2019
1233z00002hlrgLAAR,IT Department,United States,US,12/1/2020
123D0000027dOJcIAN,MSP,United States,US,8/1/2016
1233z00002ZGQrJAAY,,United States,US,11/1/2019
1233z00002fMVhwAAH,MSP,United States,US,2/1/2020
1233z00002s17AgAAJ,IT Department,United States,US,9/1/2021
1233z00002nIGFyAAP,Other,United States,US,6/1/2021
1233z00002lGFb0AAH,MSP,United States,US,11/1/2020
1233z00002lGRuYAAX,IT Consultant,United States,US,11/1/2020
1233z00002k7IJcAAN,MSP,United States,US,10/1/2020
1233z00002qQYRMAA5,IT Department,United States,US,6/1/2021
1233z00002ZhcXaAAK,,United States,US,12/1/2019
1233z00002geOYSAA3,IT Department,United States,US,3/1/2020
123D000002KGR96IAI,MSP,United States,US,11/1/2018
123D000002JrWyHIAW,MSP,United States,US,10/1/2017
1233z00002ODv1VAAU,IT Consultant,United States,US,2/1/2019
1233z00002OdCgRAAW,MSP,United States,US,12/1/2018
1233z00002TRfKOAA2,,United States,US,11/1/2019
1233z00002WJdQYAA2,IT Department,United States,US,8/1/2019
1233z00002hJKcdAAH,MSP,United States,US,5/1/2020
123D000001tGvesIAD,MSP,United States,US,4/1/2015
123D0000023exb6IAB,MSP,United States,US,4/1/2016
1233z00002gfPV3AAN,IT Department,United States,US,5/1/2020
1233z00002WG9p5AAE,IT Department,United States,US,10/1/2019
1233z00002kc9gYAAR,MSP,United States,US,7/1/2021
1233z00002RMgqVAAU,MSP,United States,US,2/1/2019
1233z00002hoeZeAAJ,IT Department,United States,US,7/1/2020
1233z00002Xk82cAAC,IT Consultant,United States,US,9/1/2019
1233z00002dhbV8AAJ,,United States,US,12/1/2019
1233z00002k64qvAAB,IT Department,United States,US,12/1/2020
1233z00002OeTyoAAG,MSP,United States,US,12/1/2018
123D000001vnattIAB,IT Department,United States,US,9/1/2015
1233z00002geYxXAAV,IT Consultant,United States,US,8/1/2020
1233z00002OdIcxAAG,MSP,United States,US,11/1/2018
1233z00002pspZFAAZ,MSP,United States,US,5/1/2021
1233z00002WJkYRAA2,MSP,United States,US,9/1/2019
1233z00002hIEvUAAX,MSP,United States,US,5/1/2020
1233z00002tkv3bAAB,IT Consultant,United States,US,9/1/2021
