ACCOUNT_ID,CHURN_MONTH,MAIN_CHURN_REASON
123D000002JqaSyIAK,10/1/2020,Other
1233z00002hmQ8XAAV,10/1/2020,Business
1233z00002gfagmAAB,4/1/2021,Other
123D000002G4fgXIAS,5/1/2020,Product
1233z00002ZIBqYAAY,12/1/2020,Business
1233z00002eEObQAAX,7/1/2021,Product
1233z00002OvYACAA4,2/1/2021,Business
1233z00002QkYprAAG,11/1/2020,Other
1233z00002eqb2iAAB,9/1/2020,Price
1233z00002OwnOzAAK,1/1/2021,Business
1233z00002VDsmrAAE,11/1/2019,Business
1233z00002gfenFAAR,6/1/2021,Product
1233z00002gbyKhAAJ,10/1/2020,Business
1233z00002pLJd3AAH,6/1/2021,Price
1233z00002OccLUAAA,10/1/2019,Support
1233z00002hlkysAAB,6/1/2021,Product
1233z00002hK1lKAAT,12/1/2020,Product
1233z00002qUVBeAAP,8/1/2021,Product
1233z00002TQY8SAAY,12/1/2020,Price
123D000002ITkGJIA2,6/1/2020,Business
1233z00002KvOC3AAO,8/1/2021,Business
1233z00002k42EcAAJ,1/1/2021,Business
1233z00002ljn6OAAR,3/1/2021,Product
1233z00002oSWb3AAH,4/1/2021,Price
1233z00002kdX7lAAF,4/1/2021,Business
1233z00002nIkrrAAD,5/1/2021,Other
123D000001za4seIAB,10/1/2020,Business
1233z00002nIH10AAH,4/1/2021,Product
1233z00002ZFCNQAA6,5/1/2021,Business
1233z00002ZgQmpAAG,2/1/2021,Other
1233z00002KkE9nAAG,7/1/2020,Product
1233z00002RLpxEAAU,7/1/2021,Business
1233z00002hJ1NJAA1,7/1/2020,Business
1233z00002ZektVAAS,9/1/2020,Product
1233z00002WlJRqAAO,12/1/2019,Product
1233z00002OdfxDAAS,6/1/2020,Business
1233z00002ZeaA3AAK,11/1/2020,Price
1233z00002UEeUlAAM,6/1/2020,Price
1233z00002LHXa6AAI,6/1/2021,Product
1233z00002pwq8WAAR,6/1/2021,Product
1233z00002emq19AAB,7/1/2020,Business
123D000002FbACcIAO,7/1/2021,Business
1233z00002MqnokAAC,5/1/2020,Business
1233z00002ZfypwAAC,8/1/2020,Product
1233z00002ke1onAAB,1/1/2021,Price
1233z00002kcQPyAAN,10/1/2020,Price
1233z00002TRVWbAAQ,11/1/2019,Product
1233z00002djDQ4AAN,11/1/2020,Business
1233z00002djZUfAAN,6/1/2021,Other
1233z00002djVQLAA3,7/1/2020,Product
1233z00002NhE3aAAG,3/1/2021,Business
1233z00002geVS6AAN,8/1/2021,Product
1233z00002eEhpHAAT,3/1/2020,Business
123D000001tGFrRIAX,9/1/2020,Product
1233z00002fMjEvAAL,5/1/2020,Business
1233z00002TQSnnAAI,9/1/2020,Product
1233z00002PbNnoAAG,12/1/2020,Support
1233z00002QULc4AAI,3/1/2021,Business
1233z00002iXuoYAAT,11/1/2020,Business
1233z00002epUOCAA3,1/1/2020,Product
1233z00002enanZAAR,2/1/2020,Product
1233z00002VDQJvAAQ,7/1/2021,Price
1233z00002VCJNWAA6,5/1/2020,Business
1233z00002eqLLyAAN,3/1/2020,Support
1233z00002gdgujAAB,10/1/2020,Product
1233z00002nFp9BAAT,5/1/2021,Price
1233z00002U9ZKFAA4,6/1/2021,Business
1233z00002gesRoAAJ,1/1/2021,Support
1233z00002eoCTqAAN,2/1/2021,Price
1233z00002iWHMKAA5,7/1/2020,Business
1233z00002U7JdNAAW,9/1/2020,Price
1233z00002VDYlFAAY,10/1/2019,Product
1233z00002gfck4AAB,5/1/2021,Business
1233z00002liYWMAA3,12/1/2020,Product
1233z00002djEhXAAV,12/1/2020,Business
1233z00002eEndFAAT,4/1/2020,Price
1233z00002U78kxAAC,12/1/2019,Price
1233z00002LmWGxAAO,10/1/2020,Product
1233z00002eqCL4AAN,7/1/2021,Price
1233z00002k64qvAAB,1/1/2021,Product
1233z00002OstMbAAK,11/1/2020,Business
1233z00002hnkZtAAJ,7/1/2020,Product
1233z00002enazGAAR,7/1/2020,Product
1233z00002enazGAAR,8/1/2020,Price
1233z00002pN33vAAD,5/1/2021,Price
123D000002329UeIAJ,11/1/2019,Business
1233z00002nqyf2AAB,7/1/2021,Product
1233z00002ZEfmEAAU,3/1/2021,Product
1233z00002enlBjAAJ,3/1/2020,Business
1233z00002eEsTvAAL,8/1/2020,Price
1233z00002ZeagdAAC,10/1/2020,Product
1233z00002jBI5oAAH,12/1/2020,Product
1233z00002pM8lgAAD,8/1/2021,Business
1233z00002fLr3ZAAT,6/1/2020,Price
1233z00002VB0nWAAU,6/1/2020,Business
1233z00002hIPQ2AAP,5/1/2020,Price
123D000002GHS0wIAI,10/1/2020,Business
123D000002DHaOqIAM,2/1/2020,Other
1233z00002ke8JNAAZ,3/1/2021,Product
1233z00002pPIxYAAX,8/1/2021,Product
1233z00002Pchr4AAC,5/1/2020,Price
1233z00002ZFzVUAA2,12/1/2020,Other
1233z00002gcPCLAA3,9/1/2020,Business
1233z00002gdFgmAAF,2/1/2021,Product
1233z00002LntnZAAS,2/1/2021,Business
123D0000029IBRNIA5,4/1/2021,Product
1233z00002OufFpAAK,11/1/2019,Price
1233z00002Zf21uAAC,7/1/2020,Product
1233z00002Nga9KAAS,4/1/2021,Price
1233z00002gfy2IAAR,3/1/2021,Product
123D0000029GhlmIAD,4/1/2020,Product
1233z00002OskVuAAK,3/1/2020,Business
1233z00002PcCklAAG,2/1/2021,Business
1233z00002hKqsBAAT,12/1/2020,Other
1233z00002lE8qhAAD,4/1/2021,Business
1233z00002mJyeHAAT,3/1/2021,Product
123D000001tnSoSIAV,8/1/2021,Business
1233z00002Xk82cAAC,6/1/2020,Price
1233z00002dhnpfAAB,12/1/2020,Business
1233z00002rGi5HAAT,8/1/2021,Price
1233z00002liriLAAR,1/1/2021,Business
123D000002KGDivIAI,10/1/2020,Other
123D000001qacvBIAR,12/1/2020,Business
1233z00002k7NodAAF,12/1/2020,Other
1233z00002lhJrCAAV,12/1/2020,Business
1233z00002k5zB9AAJ,1/1/2021,Business
123D0000027f0GvIAJ,2/1/2020,Product
123D0000029gmeUIAR,11/1/2020,Product
1233z00002TrdMfAAK,12/1/2020,Business
1233z00002ZGxj6AAE,3/1/2020,Product
1233z00002jSINDAA5,5/1/2021,Business
1233z00002VCxs8AAE,4/1/2020,Product
1233z00002M2hZQAAA,8/1/2020,Product
1233z00002MMtlaAAE,3/1/2021,Business
1233z00002Pb8PUAAA,12/1/2019,Business
1233z00002mLx13AAD,8/1/2021,Business
1233z00002U9BozAAG,4/1/2020,Other
1233z00002MXupqAAE,6/1/2020,Product
1233z00002YaV5yAAG,7/1/2021,Product
1233z00002gfZMBAA3,11/1/2020,Business
1233z00002nrWD0AAN,8/1/2021,Other
1233z00002OcrRqAAK,6/1/2021,Business
1233z00002ZImBKAA2,6/1/2020,Other
1233z00002iWVCoAAP,8/1/2020,Price
1233z00002jUnOdAAL,12/1/2020,Business
1233z00002eoepEAAR,2/1/2021,Business
1233z00002KvocsAAC,4/1/2020,Product
1233z00002MqxWhAAK,11/1/2019,Other
1233z00002OvAuUAAW,2/1/2020,Price
1233z00002OCjzvAAE,8/1/2020,Business
1233z00002TqyH3AAK,6/1/2021,Price
1233z00002Ql5laAAC,11/1/2019,Other
1233z00002OFarGAAU,3/1/2020,Product
1233z00002YZkTAAA2,2/1/2020,Business
1233z00002RitZbAAK,7/1/2021,Business
1233z00002PZOwJAAY,2/1/2020,Price
123D0000029hIhWIAV,11/1/2019,Business
1233z00002kbuSzAAJ,3/1/2021,Business
1233z00002hHzR5AAL,12/1/2020,Support
1233z00002IeCN8AAO,9/1/2020,Business
1233z00002nGsG4AAL,2/1/2021,Other
1233z00002g79B6AAJ,2/1/2021,Business
1233z00002Xj7q3AAC,9/1/2020,Business
1233z00002oSEEVAA5,7/1/2021,Business
1233z00002hI8IVAA1,8/1/2021,Price
1233z00002hlxr7AAB,11/1/2020,Business
1233z00002dhwJTAAZ,4/1/2021,Product
123D000002ITw4OIAU,10/1/2020,Price
1233z00002XjbbuAAC,8/1/2020,Price
1233z00002djQOfAAN,6/1/2021,Other
1233z00002oRFW0AAP,4/1/2021,Product
1233z00002eoTWOAA3,5/1/2020,Product
1233z00002WlPNZAA4,7/1/2020,Support
1233z00002TQk1SAAU,3/1/2020,Business
1233z00002Ku77cAAC,11/1/2020,Support
1233z00002Ouw2UAAS,11/1/2019,Other
123D0000027ezU0IAJ,7/1/2020,Product
1233z00002NuUTcAAO,4/1/2020,Business
123D000001sIZU7IAP,11/1/2019,Business
1233z00002MufMyAAK,5/1/2020,Support
1233z00002hIGxpAAH,8/1/2021,Product
1233z00002fMjBaAAL,12/1/2020,Product
1233z00002PZqhpAAE,2/1/2020,Other
1233z00002MWsAGAA2,10/1/2020,Business
1233z00002jB4yyAAD,8/1/2021,Product
1233z00002ZhP3AAAW,2/1/2020,Price
1233z00002liULlAAN,5/1/2021,Other
1233z00002g5i1OAAR,4/1/2021,Product
1233z00002YcOnTAAW,1/1/2020,Other
1233z00002fKgrDAAT,12/1/2020,Business
1233z00002nt8DEAAZ,3/1/2021,Business
1233z00002eDKwAAAX,2/1/2020,Business
1233z00002g6PSNAA3,3/1/2021,Product
1233z00002hKRgZAAX,12/1/2020,Business
1233z00002mLjeAAAT,2/1/2021,Product
1233z00002ZF5TKAA2,11/1/2019,Other
1233z00002M5oAiAAK,8/1/2021,Other
1233z00002fKlBwAAL,4/1/2021,Other
1233z00002WjhVFAAA,2/1/2020,Business
1233z00002lkb2MAAR,12/1/2020,Other
1233z00002OdAvVAAW,6/1/2021,Other
1233z00002WjhVFAAA,2/1/2020,Product
1233z00002fLj6NAAT,1/1/2021,Other
1233z00002gekVJAAZ,7/1/2021,Product
123D000002GtWe8IAG,8/1/2021,Product
1233z00002WGDMsAAQ,10/1/2019,Support
1233z00002Lpn4wAAC,3/1/2020,Product
1233z00002hLfaGAAT,6/1/2021,Product
1233z00002lDVprAAH,11/1/2020,Product
1233z00002MVznmAAE,2/1/2021,Other
1233z00002OD5L1AAM,11/1/2019,Product
1233z00002MKtpoAAE,12/1/2019,Business
123D0000026sY3VIAV,6/1/2020,Product
1233z00002dhjakAAB,6/1/2020,Business
1233z00002ZfAOfAAO,6/1/2021,Business
1233z00002g88GcAAJ,6/1/2021,Business
1233z00002iXnfJAAT,8/1/2020,Price
1233z00002OeFruAAG,7/1/2021,Product
1233z00002MXqFhAAM,11/1/2020,Product
1233z00002VCfCLAA2,10/1/2020,Business
1233z00002VEY1SAAY,3/1/2021,Price
1233z00002hIsbaAAD,6/1/2021,Product
1233z00002pNieUAAT,5/1/2021,Product
1233z00002OdIcxAAG,6/1/2020,Business
1233z00002XgcV2AAK,10/1/2020,Price
1233z00002ho1CiAAJ,9/1/2020,Other
1233z00002fN0IFAA1,12/1/2020,Other
1233z00002hnDHDAA3,3/1/2021,Product
1233z00002SOMXhAAQ,2/1/2020,Other
1233z00002WmyjuAAC,3/1/2020,Business
1233z00002VEYU0AAQ,3/1/2021,Business
1233z00002iX0tmAAD,7/1/2021,Product
1233z00002XgEsSAAW,11/1/2020,Price
1233z00002eDEYZAA5,12/1/2019,Product
1233z00002WlGnQAAW,11/1/2019,Product
1233z00002VD4AgAAM,2/1/2021,Price
1233z00002mJjnIAAT,7/1/2021,Business
1233z00002dl3AzAAJ,9/1/2020,Product
1233z00002SMhoyAAE,9/1/2020,Price
1233z00002KrOk4AAG,8/1/2021,Business
1233z00002MsnZuAAK,10/1/2020,Product
1233z00002gcramAAB,6/1/2020,Product
1233z00002MYoXrAAM,11/1/2019,Product
1233z00002eDR2LAAX,1/1/2021,Other
1233z00002PbUfKAAW,8/1/2021,Other
1233z00002eplfcAAB,5/1/2021,Business
123D000002KGR96IAI,1/1/2021,Other
1233z00002emlOnAAJ,11/1/2020,Other
1233z00002PbSlPAAW,6/1/2020,Product
1233z00002lhHCQAA3,6/1/2021,Support
1233z00002RN4TYAA2,1/1/2020,Product
1233z00002fMREQAA5,5/1/2020,Business
1233z00002hINLjAAP,12/1/2020,Support
1233z00002Wk98GAAS,6/1/2020,Product
1233z00002gcGQ9AAN,11/1/2020,Price
1233z00002rAuIGAA1,8/1/2021,Product
1233z00002k7d3yAAB,6/1/2021,Business
1233z00002KvlpoAAC,4/1/2021,Price
1233z00002ZhN7VAAW,5/1/2020,Business
123D000002EtmrBIAS,12/1/2019,Product
1233z00002XjgaXAAS,12/1/2020,Product
1233z00002hmnwkAAB,8/1/2020,Price
1233z00002jTYTWAA5,11/1/2020,Business
1233z00002eqL9MAAV,8/1/2020,Price
123D0000020Y5vQIAT,5/1/2021,Product
1233z00002nsk9gAAB,3/1/2021,Product
1233z00002Xk0LxAAK,8/1/2020,Business
1233z00002WlVrZAAW,2/1/2020,Business
1233z00002k452dAAB,7/1/2021,Support
1233z00002fKjbjAAD,12/1/2020,Business
1233z00002mJTvGAAX,1/1/2021,Price
1233z00002ljEvEAAV,12/1/2020,Other
1233z00002WHSI1AAQ,3/1/2020,Product
123D0000028y9oyIAB,7/1/2020,Price
1233z00002nH61qAAD,5/1/2021,Product
1233z00002g8XC5AAN,8/1/2021,Product
123D000002E74qQIAS,1/1/2020,Business
1233z00002TTdIdAAM,5/1/2020,Business
1233z00002MKrlVAAU,3/1/2021,Product
12320000002Yjy0AAD,7/1/2020,Other
1233z00002hnFgfAAF,11/1/2020,Product
1233z00002jB8S4AAL,5/1/2021,Other
1233z00002jBIfIAAX,9/1/2020,Price
1233z00002nuKVRAA3,7/1/2021,Support
1233z00002hnxj8AAB,12/1/2020,Other
1233z00002OE0EPAA2,8/1/2021,Support
1233z00002qSVJQAA5,8/1/2021,Business
1233z00002XgM1lAAG,7/1/2020,Other
1233z00002LdicXAAS,1/1/2021,Product
1233z00002ZFwayAAE,10/1/2019,Other
1233z00002WHUIeAAQ,10/1/2020,Business
1233z00002NhFGzAAO,3/1/2020,Price
1233z00002YbrtYAAS,11/1/2019,Price
123D000001yjfk2IAB,8/1/2020,Other
1233z00002Wm3AQAAA,8/1/2020,Price
123D000002BCKMqIAQ,8/1/2020,Product
1233z00002NjExiAAG,2/1/2021,Product
1233z00002LFZRtAAQ,11/1/2019,Support
123D000002AFgsNIAU,10/1/2020,Business
123D0000028EFosIAH,5/1/2021,Business
1233z00002oQA7hAAH,8/1/2021,Product
1233z00002LltU6AAK,4/1/2021,Business
1233z00002dhk0XAAR,2/1/2021,Product
123D000002IU7s2IAE,1/1/2020,Price
1233z00002KvlgSAAS,1/1/2020,Business
1233z00002MrhoFAAS,3/1/2021,Price
1233z00002YbWqwAAG,2/1/2021,Business
123D000001sckFuIAJ,5/1/2021,Business
1233z00002OeOCOAA4,1/1/2021,Other
1233z00002gfaptAAB,5/1/2021,Price
1233z00002mJtOlAAL,2/1/2021,Product
1233z00002Ni54qAAC,2/1/2021,Other
1233z00002PcNRlAAO,11/1/2020,Product
123D000001vNuPNIA1,5/1/2021,Product
1233z00002TQSjHAAY,2/1/2020,Product
1233z00002oOgBEAA1,5/1/2021,Price
1233z00002OeQauAAG,4/1/2020,Other
1233z00002M4kbYAAS,6/1/2021,Business
1233z00002hJ9W1AAL,12/1/2020,Business
1233z00002TsO8UAAW,6/1/2020,Other
1233z00002ZFl5fAAE,1/1/2020,Business
1233z00002PZzmfAAE,2/1/2021,Business
1233z00002jAuivAAD,11/1/2020,Product
1233z00002WGZosAAI,5/1/2020,Other
1233z00002ep6bOAAR,6/1/2020,Support
1233z00002diCOPAA3,1/1/2020,Price
1233z00002YZPhqAAI,11/1/2019,Business
1233z00002j7rA1AAJ,8/1/2020,Product
1233z00002MM9LvAAM,9/1/2020,Product
1233z00002Le3xbAAC,10/1/2019,Product
1233z00002hn1hRAAR,1/1/2021,Other
1233z00002k4FTzAAN,5/1/2021,Support
1233z00002MuVa8AAG,6/1/2021,Product
1233z00002hKfGOAA1,3/1/2021,Product
1233z00002nI9HfAAL,1/1/2021,Business
1233z00002k6EqgAAF,9/1/2020,Price
1233z00002ho5SQAAZ,8/1/2021,Price
1233z00002WlBSzAAO,9/1/2021,Price
1233z00002pNnwmAAD,8/1/2021,Price
1233z00002TsEv3AAG,9/1/2020,Product
1233z00002TSSusAAI,1/1/2020,Business
1233z00002Si5DWAAA,12/1/2020,Price
1233z00002KqlsvAAC,1/1/2020,Price
1233z00002OG4qpAAE,8/1/2020,Product
1233z00002oPYGOAA5,3/1/2021,Business
1233z00002g8Q54AAF,7/1/2020,Price
1233z00002fL6UKAA1,8/1/2020,Business
1233z00002jTPQbAAP,6/1/2021,Business
1233z00002eEflqAAD,6/1/2021,Price
1233z00002enEznAAF,7/1/2021,Other
1233z00002hLwVEAA1,8/1/2020,Product
123D000001rYYNlIAP,4/1/2021,Product
123D0000028xYgdIAF,4/1/2020,Product
1233z00002RN1cRAAU,6/1/2020,Price
1233z00002U7EspAAG,7/1/2020,Business
123D0000028CoGDIA1,1/1/2021,Business
1233z00002WlJRqAAO,12/1/2019,Support
123D000002IUO21IAI,7/1/2020,Business
1233z00002g80dlAAB,3/1/2020,Product
1233z00002lHJosAAH,12/1/2020,Price
1233z00002nFluaAAD,1/1/2021,Support
1233z00002OCy5RAAU,5/1/2020,Business
1233z00002hoW6nAAF,4/1/2021,Other
1233z00002eotUgAAJ,9/1/2020,Product
1233z00002eDdavAAD,6/1/2020,Product
123D000002IUWepIAI,10/1/2019,Other
1233z00002epn18AAB,9/1/2020,Business
1233z00002k7jsYAAR,7/1/2021,Price
1233z00002lDZ0DAAX,7/1/2021,Business
1233z00002dkBVEAA3,11/1/2020,Business
1233z00002Krwd2AAC,8/1/2020,Product
123D0000028wKEYIA3,4/1/2020,Product
1233z00002LFApDAAY,1/1/2020,Business
1233z00002KuaY2AAK,10/1/2019,Business
1233z00002NiHyOAAW,12/1/2020,Product
1233z00002ZfZBCAA4,2/1/2020,Price
1233z00002kdBbQAAV,2/1/2021,Other
1233z00002ge82oAAB,5/1/2020,Price
1233z00002g79dyAAB,9/1/2020,Price
1233z00002U84fpAAC,7/1/2020,Business
1233z00002k4ynSAAR,1/1/2021,Product
1233z00002eExe6AAD,9/1/2020,Product
1233z00002pvHwOAAV,7/1/2021,Business
1233z00002hLtlYAAT,2/1/2021,Product
1233z00002jU00zAAD,5/1/2021,Price
123D000002Evoy7IAC,6/1/2020,Product
1233z00002Q6S8OAAW,11/1/2019,Business
123D000001zdK4xIAF,4/1/2020,Product
1233z00002eqiGpAAJ,8/1/2021,Business
1233z00002Tq8T2AAK,3/1/2020,Business
1233z00002eog3wAAB,10/1/2020,Product
1233z00002YZnn2AAE,8/1/2020,Other
1233z00002Zf1MTAAA,2/1/2020,Product
1233z00002jVzIwAAL,10/1/2020,Price
1233z00002nFQvaAAH,2/1/2021,Product
1233z00002QczftAAC,3/1/2020,Price
1233z00002VEMDVAA6,10/1/2019,Other
1233z00002k7oWYAAZ,12/1/2020,Product
1233z00002ZEgmeAAE,2/1/2020,Business
1233z00002WHc0wAAE,7/1/2021,Business
1233z00002YZFq1AAI,8/1/2021,Price
1233z00002WK7Z9AAM,9/1/2020,Product
1233z00002hn18MAAR,3/1/2021,Product
1233z00002gekzRAAR,5/1/2020,Business
1233z00002epZQuAAN,4/1/2021,Price
123D0000029Fv2aIAD,3/1/2021,Other
1233z00002mM2eaAAD,2/1/2021,Product
1233z00002nFv93AAD,6/1/2021,Business
1233z00002SO7BnAAM,6/1/2020,Product
1233z00002nrc7DAAR,8/1/2021,Business
1233z00002nta3NAAR,6/1/2021,Product
1233z00002OEGZqAAQ,10/1/2020,Business
1233z00002g5a58AAB,5/1/2020,Product
1233z00002WkJnrAAG,12/1/2020,Price
1233z00002nGNLtAAP,6/1/2021,Business
1233z00002YYxWtAAM,3/1/2020,Product
1233z00002M6TRtAAO,10/1/2019,Business
123D000001uETzLIAX,9/1/2020,Business
1233z00002ZGbeVAAU,10/1/2019,Business
1233z00002XhaBkAAK,5/1/2020,Product
123D000002DF10fIAE,1/1/2020,Product
1233z00002SLoQ1AAM,5/1/2021,Price
1233z00002ZFzVUAA2,12/1/2020,Product
1233z00002gdFgmAAF,2/1/2021,Price
1233z00002SgnEVAAA,3/1/2021,Price
1233z00002MYWPuAAQ,3/1/2020,Other
1233z00002XsZ2xAAG,1/1/2021,Other
1233z00002gcjJzAAJ,5/1/2020,Business
1233z00002ZfoYTAAA,11/1/2020,Other
1233z00002XsZ2xAAG,1/1/2021,Business
1233z00002eEZMLAA5,10/1/2020,Product
123D000002BBF7mIAI,6/1/2021,Business
123D000001rzun5IAB,5/1/2021,Product
1233z00002qQPfEAAX,5/1/2021,Other
123D0000027eltjIAB,2/1/2020,Support
1233z00002ZEwgYAAU,8/1/2020,Business
1233z00002UEn3JAAU,12/1/2020,Price
1233z00002iVvnLAAT,8/1/2021,Price
1233z00002ZHGYzAAQ,8/1/2020,Business
1233z00002kdW95AAF,4/1/2021,Product
1233z00002VAuopAAE,11/1/2019,Business
1233z00002ZH7saAAE,6/1/2021,Business
1233z00002LlfVgAAK,1/1/2020,Other
1233z00002gcHrkAAF,9/1/2020,Business
1233z00002NIAgAAAY,12/1/2020,Support
1233z00002fMAQKAA5,9/1/2020,Business
1233z00002jV9LnAAL,8/1/2021,Price
123D000002AG1IiIAM,4/1/2020,Business
123D00000232mEYIAZ,10/1/2020,Other
1233z00002PbNoNAAW,11/1/2019,Product
1233z00002Xk82cAAC,6/1/2020,Product
123D000002GprB4IAK,11/1/2019,Business
1233z00002nrB7iAAF,7/1/2021,Business
123D0000025z2IzIAJ,8/1/2021,Product
1233z00002enu9GAAR,7/1/2020,Other
1233z00002dkC2wAAF,5/1/2020,Product
1233z00002ZFqKbAAM,1/1/2020,Price
1233z00002ShwciAAC,2/1/2020,Business
1233z00002fL8kCAAT,3/1/2020,Price
1233z00002Nh5RFAAA,1/1/2021,Price
1233z00002ephNVAAZ,10/1/2020,Business
1233z00002NIeZVAA2,4/1/2021,Business
1233z00002WjTyvAAG,2/1/2020,Price
1233z00002kcASMAA3,5/1/2021,Business
1232000000ZPl4LAAU,6/1/2020,Price
1233z00002emhbuAAB,12/1/2019,Support
123D0000025fNGoIAN,6/1/2021,Product
1233z00002j8o4ZAAR,2/1/2021,Product
1233z00002jUnxhAAD,9/1/2020,Other
1233z00002VBjcdAAE,10/1/2020,Business
1233z00002eptYlAAJ,3/1/2021,Product
1233z00002oPp9HAAT,8/1/2021,Price
1233z00002j8jT7AAJ,8/1/2021,Product
1233z00002KtIxKAAW,4/1/2020,Product
1233z00002g7QRBAA3,3/1/2021,Support
1233z00002hM5hAAAT,8/1/2020,Other
123D0000027ehqhIAB,11/1/2020,Business
1233z00002ShanjAAC,11/1/2020,Product
1233z00002j8NBQAA3,8/1/2020,Price
1233z00002jSSAdAAP,7/1/2021,Business
123D00000234fAlIAJ,6/1/2020,Product
1233z00002oPeiPAAT,5/1/2021,Price
1233z00002Zej7TAAS,5/1/2020,Support
1233z00002SO71xAAE,3/1/2021,Product
1233z00002j8NBQAA3,8/1/2020,Product
1233z00002eqLGFAA3,5/1/2020,Business
1233z00002WIsN2AAM,12/1/2020,Price
1233z00002OE1CZAA2,12/1/2020,Price
123D0000028AhJ4IAL,10/1/2020,Product
1233z00002lHBlFAAX,6/1/2021,Price
1233z00002di6JnAAJ,1/1/2021,Business
123D000002Ev4h0IAC,4/1/2021,Other
1233z00002NHPqaAAI,11/1/2020,Product
1233z00002TRIBnAAQ,9/1/2020,Product
1233z00002VEB3cAAI,12/1/2020,Support
1233z00002g8AM4AAN,10/1/2020,Product
1233z00002g8AM4AAN,10/1/2020,Business
1233z00002OdWk1AAG,10/1/2020,Product
1233z00002YZWzGAAY,9/1/2020,Other
1233z00002MK6l9AAE,12/1/2019,Product
1233z00002mJFxYAAX,2/1/2021,Support
1233z00002U8uTaAAK,10/1/2019,Business
1233z00002eF05TAAT,12/1/2019,Price
1233z00002NunXNAAA,11/1/2019,Product
1233z00002jStCHAA1,8/1/2021,Business
1233z00002Pc1SIAAA,3/1/2021,Product
1233z00002mIjTyAAL,4/1/2021,Other
1233z00002ZevQnAAK,3/1/2021,Price
1233z00002XhJfUAAW,8/1/2021,Business
1233z00002eCjEIAA1,12/1/2020,Business
1233z00002hHz0TAAT,12/1/2020,Product
123D000002J3KfyIAG,4/1/2021,Product
1233z00002mLVMIAA5,6/1/2021,Price
1233z00002lE85rAAD,12/1/2020,Product
1233z00002PbWFtAAO,2/1/2020,Other
1233z00002OuVP9AAO,12/1/2020,Support
1233z00002epzssAAB,6/1/2021,Other
1233z00002ZHRqnAAI,2/1/2020,Product
1233z00002WkL66AAG,7/1/2021,Business
1233z00002UECA2AAQ,7/1/2020,Product
1233z00002lEOgmAAH,6/1/2021,Price
1233z00002nIVbkAAH,3/1/2021,Price
1233z00002OFL0AAAY,8/1/2021,Support
1233z00002Ldj5FAAS,9/1/2020,Product
1233z00002OvW6lAAG,12/1/2019,Business
1233z00002MW6nfAAE,6/1/2020,Product
1233z00002gfKdjAAF,8/1/2021,Business
1233z00002WmwjKAAS,3/1/2020,Price
1233z00002VCBpxAAI,7/1/2020,Business
1233z00002ZI0AaAAM,9/1/2020,Other
1233z00002QlnVXAAA,2/1/2020,Support
1233z00002nstM5AAJ,3/1/2021,Other
123D0000023deNIIAZ,8/1/2021,Price
1233z00002LpJiMAAW,10/1/2019,Product
1233z00002jB4yyAAD,8/1/2021,Business
1233z00002VBgEzAAM,11/1/2019,Product
1233z00002M3UtHAAW,8/1/2020,Price
1233z00002TpMK6AAO,11/1/2019,Support
1233z00002j8MZUAA3,12/1/2020,Product
1233z00002TsAlqAAG,6/1/2020,Other
1233z00002jTTsXAAX,7/1/2021,Price
1233z00002eDD94AAH,12/1/2020,Business
1233z00002LmBVgAAO,2/1/2020,Business
123D0000023dcoAIAR,8/1/2020,Business
123D000002Anh2FIAS,3/1/2021,Other
1233z00002VEn8tAAE,11/1/2020,Business
1233z00002g7t33AAB,7/1/2021,Other
1233z00002TpxdVAAS,12/1/2020,Product
1233z00002dhrCTAAZ,12/1/2020,Business
1233z00002gcN81AAF,1/1/2021,Price
1233z00002WmUHvAAO,2/1/2021,Business
1233z00002Ldlv3AAC,1/1/2021,Business
1233z00002fMxdPAAT,2/1/2021,Business
1233z00002mLNOHAA5,7/1/2021,Product
1233z00002M4CacAAG,11/1/2019,Price
1233z00002Lpn4wAAC,3/1/2020,Support
1233z00002jBN0NAAX,8/1/2021,Business
1233z00002hJbsxAAD,9/1/2020,Business
1233z00002rEqIGAA1,7/1/2021,Product
1233z00002YZ4nOAAU,11/1/2020,Business
1233z00002Odx3OAAS,2/1/2020,Product
1233z00002WILYBAA6,10/1/2019,Business
1233z00002lkGl2AAF,2/1/2021,Product
1233z00002k4GDjAAN,9/1/2021,Product
1233z00002pO9ZiAAL,5/1/2021,Support
1233z00002ZGl6KAAU,2/1/2020,Price
1233z00002M60maAAC,2/1/2020,Product
1233z00002TqglzAAC,5/1/2020,Business
1233z00002Pc03vAAC,1/1/2020,Price
1233z00002kcSIBAA3,8/1/2021,Product
123D000001vnaYbIAJ,2/1/2021,Price
1233z00002WlOWFAA4,8/1/2020,Product
1233z00002U7U3gAAG,4/1/2020,Product
1233z00002eDyzFAAT,5/1/2021,Other
1233z00002OFmCMAA2,10/1/2019,Product
1233z00002oQKwYAAX,4/1/2021,Business
1233z00002Kv4QRAAA,1/1/2020,Price
1233z00002Kv4QRAAA,1/1/2020,Product
1233z00002g5Xh0AAF,1/1/2021,Business
1233z00002djg8qAAB,7/1/2020,Business
1233z00002k7937AAB,3/1/2021,Business
1233z00002ZG0lJAAU,2/1/2021,Business
123D00000233ZmPIAV,4/1/2020,Product
1233z00002lisYKAAZ,2/1/2021,Product
1233z00002oOsLjAAL,7/1/2021,Product
1233z00002fMAsUAAX,6/1/2020,Product
